type,source,status,age_rating,year,episodes,mal_score,mal_scored_by,anilist_score,score_gap_mal_anilist,num_platforms,Action,Adventure,Avant Garde,Boys Love,Comedy,Drama,Fantasy,Girls Love,Gourmet,Horror,Josei,Kids,Mystery,Romance,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Sports,Supernatural,Suspense
TV,original,finished_airing,g,1972.0,26,6.39,639,5.1,-1.29,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,card_game,finished_airing,pg,2000.0,1,5.91,245,4.8,-1.11,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg,2010.0,52,6.61,45018,6.3,-0.31,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2009.0,12,8.3,291201,8.1,-0.2,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TV,light_novel,finished_airing,pg_13,2009.0,13,6.89,48185,6.4,-0.49,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,2004.0,12,6.9,670,6.4,-0.5,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,original,finished_airing,r+,1983.0,20,6.54,396,5.7,-0.84,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,pg_13,2009.0,12,7.32,67692,6.9,-0.42,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,r,2009.0,13,7.21,90589,7.1,-0.11,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,2008.0,1,7.99,55786,7.6,-0.39,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,g,1997.0,54,6.27,619,6.2,-0.07,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,r,2009.0,1,6.33,1957,5.7,-0.63,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,1993.0,51,7.2,525,6.7,-0.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2008.0,13,7.04,2988,6.1,-0.94,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,novel,finished_airing,pg_13,2009.0,50,8.31,22876,8.0,-0.31,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2003.0,1,5.81,504,4.7,-1.11,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,g,1995.0,48,7.06,829,7.0,-0.06,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2009.0,12,6.45,9471,6.0,-0.45,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2009.0,1,8.2,36709,7.9,-0.3,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.65,1163,5.0,-0.65,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,g,2002.0,36,6.18,130,,,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,original,finished_airing,g,2002.0,26,5.85,376,4.7,-1.15,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,,finished_airing,pg_13,2000.0,26,5.98,299,4.5,-1.48,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg,1971.0,26,6.59,616,6.2,-0.39,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TV,other,finished_airing,g,1999.0,25,6.14,186,6.2,0.06,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,,finished_airing,g,1999.0,68,6.49,273,5.6,-0.89,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,2009.0,26,7.66,5968,7.4,-0.26,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,novel,finished_airing,g,2009.0,39,7.68,2606,7.2,-0.48,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2008.0,1,6.37,1055,5.4,-0.97,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,pg,2006.0,1,5.97,242,,,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2009.0,12,7.14,9264,6.7,-0.44,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2009.0,12,6.69,4390,6.1,-0.59,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,game,finished_airing,pg_13,2009.0,26,7.56,56815,7.2,-0.36,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,pg_13,1978.0,1,5.54,303,4.5,-1.04,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,,finished_airing,pg,2007.0,52,6.92,1070,6.3,-0.62,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2009.0,25,7.18,108052,6.6,-0.58,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
MOVIE,game,finished_airing,pg,1998.0,1,6.83,21838,6.5,-0.33,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,game,finished_airing,pg,2003.0,1,6.46,6244,5.9,-0.56,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2009.0,25,7.64,182254,7.2,-0.44,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,g,1988.0,164,7.09,356,6.0,-1.09,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
MOVIE,novel,finished_airing,g,1992.0,1,6.15,452,5.1,-1.05,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2009.0,13,7.23,15144,6.9,-0.33,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
TV,original,finished_airing,g,1984.0,26,6.34,293,4.8,-1.54,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,g,1972.0,103,6.9,624,6.5,-0.4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,manga,finished_airing,pg_13,1975.0,1,5.62,798,5.0,-0.62,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,g,1991.0,39,6.53,510,6.3,-0.23,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,r,2009.0,11,7.72,267026,7.4,-0.32,3,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
MOVIE,original,finished_airing,g,1930.0,1,5.33,970,4.6,-0.73,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.37,1020,4.7,-0.67,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,,finished_airing,g,1999.0,26,5.86,255,4.6,-1.26,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,1986.0,1,5.81,609,5.3,-0.51,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,1974.0,56,7.12,2742,6.8,-0.32,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
MOVIE,original,finished_airing,g,1932.0,1,4.65,958,3.9,-0.75,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,1947.0,1,5.73,1053,5.3,-0.43,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,4_koma_manga,finished_airing,pg_13,2009.0,12,7.17,7524,6.9,-0.27,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,manga,finished_airing,pg_13,2009.0,25,7.46,39704,7.2,-0.26,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
TV,original,finished_airing,pg_13,2009.0,26,7.19,18867,6.7,-0.49,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
TV,manga,finished_airing,pg_13,2009.0,24,7.94,64636,7.6,-0.34,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TV,4_koma_manga,finished_airing,pg_13,2009.0,13,7.87,616479,7.8,-0.07,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2009.0,1,8.01,309243,7.7,-0.31,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,r+,2009.0,26,7.91,131798,7.5,-0.41,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,original,finished_airing,g,2009.0,50,7.45,7672,7.4,-0.05,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,g,1968.0,65,7.03,1450,6.4,-0.63,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
TV,manga,finished_airing,pg_13,2010.0,11,8.22,72210,8.0,-0.22,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2009.0,9,7.07,15202,6.4,-0.67,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg,2009.0,1,7.29,2142,6.6,-0.69,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,book,finished_airing,g,1991.0,26,7.54,3297,7.0,-0.54,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
TV,game,finished_airing,g,2008.0,30,6.65,7123,6.5,-0.15,1,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,pg_13,2009.0,12,6.72,31091,6.2,-0.52,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
MOVIE,original,finished_airing,g,2009.0,1,7.31,3361,7.0,-0.31,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r,1969.0,26,7.3,6917,6.9,-0.4,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
