type,source,status,age_rating,is_adult,year,episodes,duration_min,is_long_running,is_movie,mal_score,mal_scored_by,anilist_score,score_gap_mal_anilist,genres,num_platforms,Action,Adventure,Avant Garde,Boys Love,Comedy,Drama,Fantasy,Girls Love,Gourmet,Horror,Josei,Kids,Mystery,Romance,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Sports,Supernatural,Suspense
TV,manga,finished_airing,r,False,2014.0,12.0,24.0,False,False,7.25,39199.0,6.9,-0.35,Adult Cast | Fantasy | Mecha | Military | Shounen,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,,finished_airing,pg,False,2007.0,13.0,9.0,False,False,5.99,270.0,5.4,-0.59,Comedy | Kids | Mystery,0.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
TV,,finished_airing,pg,False,2007.0,27.0,9.0,False,False,6.21,251.0,5.1,-1.11,Comedy | Fantasy | Kids,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg,False,2014.0,48.0,9.0,False,False,5.92,145.0,4.6,-1.32,Fantasy | Kids | School | Slice of Life,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
TV,picture_book,finished_airing,g,False,2014.0,10.0,10.0,False,False,5.74,155.0,4.6,-1.14,Comedy | Kids | School | Sci-Fi,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2014.0,4.0,27.0,False,False,8.3,87011.0,8.1,-0.2,Action | Drama | Racing | Seinen,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,,finished_airing,g,False,1992.0,40.0,20.0,False,False,6.5,126.0,,,Historical,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,other,finished_airing,g,False,1918.0,1.0,,False,True,5.78,181.0,,,Comedy | Mythology | Supernatural,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,manga,finished_airing,r,False,2014.0,24.0,23.0,False,False,8.32,1263922.0,8.1,-0.22,Action | Gore | Horror | Psychological | Sci-Fi | Seinen | Suspense,3.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
TV,original,finished_airing,pg_13,False,2014.0,13.0,4.0,False,False,6.5,30159.0,6.0,-0.5,Avant Garde | Horror | Supernatural,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
TV,original,finished_airing,g,False,2014.0,12.0,2.0,False,False,5.52,211.0,4.7,-0.82,Comedy | Gourmet,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,r,False,2014.0,13.0,24.0,False,False,6.03,56139.0,5.5,-0.53,Action | Adventure | Fantasy | Martial Arts,3.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,False,2014.0,1.0,95.0,False,True,7.56,2295.0,7.1,-0.46,Adult Cast | Comedy | Seinen | Space,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MOVIE,,finished_airing,g,False,1991.0,1.0,63.0,False,True,5.97,138.0,,,Fantasy | Kids,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r,False,2015.0,12.0,24.0,False,False,6.74,169481.0,6.3,-0.44,Action | Fantasy | Harem | Reincarnation | Romance | School | Urban Fantasy,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg,False,2009.0,5.0,1.0,False,True,5.22,211.0,,,Comedy,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,r,False,2015.0,1.0,93.0,False,True,6.92,10442.0,6.4,-0.52,Adventure | Mecha | Military | Sci-Fi | Seinen,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
TV,manga,finished_airing,r,False,2014.0,13.0,24.0,False,False,6.98,123522.0,6.5,-0.48,Action | Gore | Horror | Sci-Fi | Seinen | Space | Survival | Suspense,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
TV,original,finished_airing,pg,False,2014.0,52.0,25.0,False,False,7.52,4100.0,7.2,-0.32,Anthropomorphic | Mahou Shoujo | Romance,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,original,finished_airing,r,False,2014.0,12.0,24.0,False,False,7.38,294907.0,7.0,-0.38,Mecha | Military | Sci-Fi,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,card_game,finished_airing,pg_13,False,2014.0,51.0,12.0,False,False,6.28,2058.0,5.7,-0.58,Fantasy | Isekai,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,g,False,2014.0,51.0,11.0,False,False,5.9,891.0,4.8,-1.1,Strategy Game,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,False,2014.0,61.0,23.0,False,False,7.74,125811.0,7.6,-0.14,Action | Adventure | Comedy | Fantasy | Martial Arts | Shounen,1.0,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,web_manga,finished_airing,pg_13,False,2014.0,12.0,23.0,False,False,8.36,364824.0,8.2,-0.16,Childcare | Iyashikei | Slice of Life | Visual Arts,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,manga,finished_airing,r,False,2014.0,25.0,24.0,False,False,7.57,8080.0,7.0,-0.57,Mystery | Shounen,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
MOVIE,original,finished_airing,pg,False,2014.0,1.0,88.0,False,True,7.56,4298.0,7.9,0.34,Idols (Female) | Music | School | Slice of Life,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,,finished_airing,pg_13,False,2014.0,38.0,5.0,False,False,5.81,154.0,4.2,-1.61,Comedy | Parody | Super Power,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,False,1991.0,1.0,51.0,False,True,5.98,184.0,4.5,-1.48,Adventure | Comedy | Ecchi | Fantasy | Gag Humor | School | Shounen,0.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,False,2014.0,23.0,22.0,False,False,6.14,4404.0,5.4,-0.74,Combat Sports | Seinen | Sports,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
TV,4_koma_manga,finished_airing,pg_13,False,2014.0,13.0,4.0,False,False,5.88,63569.0,5.5,-0.38,Comedy | Crossdressing | Ecchi | School | Shounen,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,light_novel,finished_airing,g,False,2013.0,1.0,1.0,False,True,6.13,4577.0,,,Drama,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,,finished_airing,g,False,2014.0,12.0,5.0,False,False,5.48,223.0,4.5,-0.98,Comedy,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,False,2014.0,12.0,24.0,False,False,7.11,86914.0,6.8,-0.31,Comedy | Harem | Romance | School | Supernatural,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TV,light_novel,finished_airing,pg_13,False,2014.0,12.0,23.0,False,False,6.65,195146.0,6.2,-0.45,Action | Comedy | Ecchi | Fantasy | Harem | Romance | School,1.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,manga,finished_airing,g,False,1972.0,13.0,25.0,False,False,6.32,130.0,,,Romance | Shoujo,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
TV,original,finished_airing,pg_13,False,2014.0,24.0,12.0,False,False,5.45,2275.0,4.6,-0.85,Comedy | Fantasy,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,g,False,1982.0,1.0,52.0,False,True,5.82,167.0,,,Comedy | Horror | Kids | Shounen,0.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
MOVIE,,finished_airing,g,False,1981.0,1.0,75.0,False,True,5.91,159.0,,,Comedy | Horror | Kids | Shounen,0.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
MOVIE,manga,finished_airing,pg_13,False,1992.0,1.0,30.0,False,True,6.02,160.0,4.7,-1.32,Adventure | Comedy | Ecchi | Fantasy | Gag Humor | School | Shounen,0.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,manga,finished_airing,pg_13,False,1991.0,1.0,41.0,False,True,6.18,151.0,4.5,-1.68,Adventure | Comedy | Ecchi | Fantasy | Gag Humor | School | Shounen,0.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,,finished_airing,g,False,1962.0,1.0,13.0,False,True,5.37,222.0,3.9,-1.47,Slice of Life,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,manga,finished_airing,g,False,1970.0,26.0,24.0,False,False,5.92,157.0,5.3,-0.62,Comedy,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,pg_13,False,2014.0,12.0,23.0,False,False,6.04,11347.0,5.4,-0.64,Action | Comedy | Historical | Music,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,False,,1.0,5.0,False,True,4.31,721.0,3.7,-0.61,Avant Garde,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,False,,1.0,8.0,False,True,4.83,461.0,4.3,-0.53,Avant Garde,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,False,,1.0,5.0,False,True,3.98,494.0,3.4,-0.58,Avant Garde | Visual Arts,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,False,,1.0,7.0,False,True,4.02,3108.0,3.4,-0.62,Avant Garde | Horror,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,False,,1.0,9.0,False,True,4.48,1117.0,4.0,-0.48,Avant Garde | Horror,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,False,1999.0,1.0,7.0,False,True,5.52,521.0,5.1,-0.42,Avant Garde | Music | Visual Arts,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,r,False,,1.0,13.0,False,True,4.45,1078.0,3.8,-0.65,Avant Garde | High Stakes Game | Horror | Strategy Game | Suspense,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
MOVIE,original,finished_airing,g,False,,1.0,7.0,False,True,4.95,520.0,4.1,-0.85,Supernatural,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,original,finished_airing,g,False,2014.0,52.0,24.0,False,False,6.58,2590.0,6.1,-0.48,Adventure | Comedy | Kids | Mecha | Sci-Fi | Super Power,2.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,False,2014.0,13.0,24.0,False,False,5.42,83573.0,4.9,-0.52,Love Polygon | Romance | Supernatural | Visual Arts,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
MOVIE,original,finished_airing,g,False,2014.0,1.0,71.0,False,True,7.12,1999.0,6.8,-0.32,Mahou Shoujo,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,False,1934.0,1.0,7.0,False,True,5.1,547.0,4.3,-0.8,Comedy | Kids,1.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,,finished_airing,g,False,2014.0,50.0,24.0,False,False,6.1,193.0,4.9,-1.2,Comedy | Fantasy | Kids,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,False,2014.0,13.0,24.0,False,False,6.47,26014.0,6.1,-0.37,Comedy | School,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,r,False,2014.0,24.0,24.0,False,False,6.57,19366.0,6.0,-0.57,Drama | Mecha | Mystery | Psychological | Sci-Fi | Suspense,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
TV,game,finished_airing,pg,False,2014.0,140.0,24.0,True,False,7.61,7240.0,7.4,-0.21,Idols (Female) | Music | School | Slice of Life,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,,finished_airing,g,False,2014.0,12.0,5.0,False,False,5.57,197.0,4.1,-1.47,Comedy | Kids,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,mixed_media,finished_airing,pg_13,False,2014.0,13.0,24.0,False,False,6.1,4950.0,5.6,-0.5,Drama | Idols (Male) | Music,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
